age,job,education,default,balance,housing,loan,duration,campaign,pdays,previous,y
36.0,entrepreneur,tertiary,no,3057.0,no,no,2769.0,4.0,999.0,0.0,1
39.0,management,tertiary,no,0.0,yes,no,561.0,4.0,369.0,3.0,0
33.0,management,tertiary,no,349.0,no,no,182.0,1.0,999.0,0.0,0
47.0,services,secondary,no,2322.0,no,no,618.0,1.0,999.0,0.0,0
49.0,entrepreneur,secondary,no,167.0,yes,yes,198.0,3.0,999.0,0.0,0
46.0,management,secondary,no,558.0,no,no,126.0,6.0,999.0,0.0,0
31.0,services,secondary,no,-230.0,yes,yes,715.0,1.0,999.0,0.0,0
43.0,unemployed,secondary,no,4094.0,yes,no,63.0,1.0,999.0,0.0,0
30.0,blue-collar,secondary,yes,239.0,yes,no,412.0,1.0,999.0,0.0,1
43.0,management,tertiary,no,497.0,no,no,66.0,1.0,363.0,22.0,0
42.0,blue-collar,secondary,no,179.0,yes,no,96.0,1.0,999.0,0.0,0
30.0,admin.,tertiary,no,305.0,no,no,633.0,1.0,85.0,2.0,1
33.0,management,tertiary,no,-67.0,yes,no,364.0,1.0,999.0,0.0,0
41.0,admin.,secondary,no,4539.0,no,no,298.0,3.0,999.0,0.0,0
29.0,blue-collar,secondary,no,770.0,yes,no,341.0,1.0,999.0,0.0,0
38.0,unemployed,secondary,no,-673.0,yes,no,364.0,1.0,999.0,0.0,0
29.0,technician,tertiary,no,858.0,yes,no,234.0,7.0,330.0,1.0,0
80.0,housemaid,primary,no,0.0,no,no,639.0,1.0,189.0,1.0,1
38.0,management,tertiary,no,5244.0,no,no,310.0,4.0,999.0,0.0,0
36.0,blue-collar,primary,no,117.0,yes,no,123.0,4.0,999.0,0.0,0
38.0,self-employed,tertiary,no,846.0,no,no,253.0,1.0,999.0,0.0,0
44.0,management,secondary,yes,0.0,yes,no,96.0,2.0,999.0,0.0,0
31.0,management,tertiary,no,1331.0,no,no,297.0,1.0,86.0,3.0,1
31.0,services,secondary,no,31.0,yes,yes,501.0,2.0,999.0,0.0,0
57.0,admin.,primary,no,179.0,yes,no,67.0,1.0,368.0,2.0,0
37.0,blue-collar,primary,no,543.0,yes,no,281.0,1.0,999.0,0.0,0
50.0,blue-collar,secondary,no,253.0,yes,yes,475.0,2.0,999.0,0.0,0
60.0,retired,primary,no,71188.0,no,no,205.0,1.0,999.0,0.0,0
51.0,management,tertiary,no,5108.0,yes,no,272.0,1.0,102.0,8.0,0
48.0,blue-collar,secondary,no,1738.0,yes,no,349.0,1.0,999.0,0.0,0
42.0,blue-collar,primary,no,-97.0,yes,no,216.0,4.0,271.0,5.0,0
36.0,blue-collar,secondary,no,199.0,yes,no,183.0,1.0,999.0,0.0,0
43.0,management,tertiary,no,489.0,yes,no,130.0,1.0,172.0,2.0,0
31.0,admin.,primary,no,355.0,yes,yes,61.0,6.0,999.0,0.0,0
49.0,technician,secondary,no,-97.0,yes,no,92.0,2.0,999.0,0.0,0
35.0,management,tertiary,no,473.0,no,yes,37.0,2.0,999.0,0.0,0
44.0,entrepreneur,secondary,no,6649.0,yes,no,354.0,2.0,999.0,0.0,0
34.0,self-employed,tertiary,no,263.0,no,no,203.0,1.0,78.0,8.0,0
46.0,blue-collar,secondary,no,781.0,no,no,152.0,1.0,999.0,0.0,0
49.0,blue-collar,primary,no,1032.0,yes,no,41.0,5.0,999.0,0.0,0
32.0,blue-collar,secondary,no,119.0,no,no,20.0,5.0,999.0,0.0,0
35.0,management,tertiary,no,434.0,yes,no,277.0,1.0,271.0,2.0,0
51.0,admin.,secondary,no,2967.0,no,no,83.0,2.0,999.0,0.0,0
57.0,retired,secondary,no,-331.0,yes,no,531.0,1.0,999.0,0.0,0
59.0,management,tertiary,no,1585.0,no,no,91.0,5.0,999.0,0.0,0
40.0,services,unknown,no,4384.0,yes,no,315.0,1.0,999.0,0.0,0
49.0,management,tertiary,no,588.0,no,no,70.0,9.0,999.0,0.0,0
51.0,management,secondary,no,3180.0,yes,no,384.0,1.0,999.0,0.0,0
35.0,admin.,secondary,yes,0.0,no,yes,105.0,3.0,999.0,0.0,0
29.0,self-employed,secondary,no,-76.0,yes,no,305.0,2.0,999.0,0.0,0
32.0,services,secondary,no,152.0,yes,no,158.0,2.0,999.0,0.0,1
37.0,housemaid,secondary,no,1040.0,yes,no,199.0,1.0,173.0,2.0,0
49.0,unemployed,primary,no,-384.0,yes,no,25.0,1.0,999.0,0.0,0
45.0,technician,unknown,no,473.0,yes,no,147.0,1.0,999.0,0.0,0
34.0,technician,secondary,no,475.0,yes,no,538.0,8.0,999.0,0.0,0
53.0,technician,secondary,no,0.0,no,no,77.0,9.0,999.0,0.0,0
42.0,entrepreneur,primary,no,149.0,no,no,94.0,2.0,999.0,0.0,0
43.0,technician,secondary,no,3285.0,yes,no,1721.0,2.0,999.0,0.0,1
52.0,retired,secondary,no,424.0,no,no,143.0,1.0,154.0,3.0,0
34.0,blue-collar,secondary,no,,no,yes,104.0,1.0,999.0,0.0,0
34.0,technician,tertiary,no,674.0,yes,no,587.0,2.0,999.0,0.0,1
27.0,services,secondary,no,0.0,yes,no,1608.0,13.0,999.0,0.0,1
43.0,unemployed,tertiary,no,58.0,yes,no,48.0,4.0,999.0,0.0,0
41.0,technician,tertiary,no,532.0,yes,no,74.0,1.0,999.0,0.0,0
72.0,retired,secondary,no,4130.0,no,no,427.0,1.0,999.0,0.0,0
35.0,blue-collar,primary,no,422.0,yes,no,73.0,1.0,999.0,0.0,0
41.0,management,tertiary,no,437.0,yes,no,14.0,21.0,999.0,0.0,0
36.0,blue-collar,primary,no,-308.0,yes,no,725.0,1.0,999.0,0.0,1
51.0,housemaid,primary,no,30.0,yes,no,333.0,2.0,999.0,0.0,0
37.0,self-employed,tertiary,no,137.0,no,no,244.0,6.0,999.0,0.0,0
42.0,admin.,secondary,no,-247.0,yes,yes,519.0,1.0,166.0,1.0,1
26.0,admin.,secondary,no,321.0,yes,no,242.0,7.0,999.0,0.0,0
23.0,services,secondary,no,250.0,yes,no,222.0,1.0,999.0,0.0,0
50.0,management,tertiary,no,-470.0,yes,no,130.0,2.0,160.0,1.0,0
37.0,blue-collar,secondary,no,140.0,yes,yes,490.0,1.0,999.0,0.0,0
35.0,management,tertiary,no,2793.0,no,no,258.0,2.0,999.0,0.0,0
37.0,management,tertiary,no,410.0,no,no,337.0,2.0,999.0,0.0,0
79.0,retired,unknown,no,2628.0,no,no,220.0,7.0,450.0,2.0,0
39.0,technician,secondary,no,116.0,no,no,79.0,2.0,94.0,2.0,0
47.0,services,secondary,no,0.0,yes,no,250.0,1.0,999.0,0.0,0
44.0,blue-collar,secondary,no,878.0,yes,no,130.0,1.0,999.0,0.0,0
36.0,management,tertiary,no,2944.0,no,no,882.0,8.0,999.0,0.0,1
33.0,blue-collar,secondary,no,3975.0,yes,yes,515.0,1.0,150.0,1.0,0
42.0,services,secondary,no,96.0,yes,no,238.0,3.0,340.0,2.0,0
35.0,technician,tertiary,no,2288.0,no,no,32.0,2.0,999.0,0.0,0
31.0,blue-collar,secondary,no,472.0,yes,no,907.0,2.0,999.0,0.0,0
58.0,services,primary,no,65.0,no,no,162.0,1.0,999.0,0.0,0
46.0,management,tertiary,no,0.0,no,no,70.0,2.0,999.0,0.0,0
41.0,admin.,secondary,no,400.0,yes,no,99.0,6.0,999.0,0.0,0
58.0,technician,secondary,no,7495.0,yes,no,325.0,1.0,999.0,0.0,0
33.0,blue-collar,secondary,no,,no,yes,305.0,12.0,999.0,0.0,0
31.0,unemployed,secondary,no,24.0,yes,no,631.0,1.0,999.0,0.0,0
55.0,technician,secondary,no,3450.0,no,no,169.0,1.0,183.0,1.0,1
38.0,technician,secondary,no,311.0,yes,no,61.0,2.0,999.0,0.0,0
55.0,housemaid,secondary,no,139.0,no,no,256.0,2.0,999.0,0.0,0
47.0,management,tertiary,no,0.0,no,no,58.0,3.0,999.0,0.0,0
51.0,housemaid,primary,no,492.0,yes,no,142.0,3.0,999.0,0.0,0
46.0,management,tertiary,no,334.0,yes,no,36.0,6.0,90.0,2.0,0
61.0,management,tertiary,no,997.0,no,no,106.0,1.0,999.0,0.0,1
47.0,management,tertiary,no,440.0,no,no,71.0,4.0,999.0,0.0,0
34.0,technician,secondary,no,47.0,no,no,132.0,6.0,999.0,0.0,0
34.0,blue-collar,secondary,no,1298.0,yes,no,120.0,1.0,999.0,0.0,0
41.0,management,tertiary,no,3355.0,no,no,181.0,2.0,500.0,1.0,0
36.0,blue-collar,secondary,no,-11.0,no,no,152.0,2.0,999.0,0.0,0
26.0,blue-collar,secondary,no,396.0,yes,no,302.0,1.0,999.0,0.0,0
35.0,management,tertiary,no,8.0,no,no,93.0,3.0,999.0,0.0,1
36.0,blue-collar,secondary,no,1409.0,no,no,235.0,2.0,999.0,0.0,0
26.0,management,tertiary,no,170.0,no,no,129.0,1.0,999.0,0.0,1
58.0,management,primary,no,2769.0,yes,no,94.0,2.0,999.0,0.0,0
50.0,blue-collar,secondary,no,2320.0,yes,no,310.0,1.0,999.0,0.0,0
61.0,retired,secondary,no,76.0,yes,no,195.0,7.0,999.0,0.0,0
28.0,technician,secondary,no,2034.0,yes,no,196.0,1.0,,0.0,0
49.0,blue-collar,primary,no,3018.0,yes,no,93.0,1.0,999.0,0.0,0
74.0,retired,secondary,no,921.0,no,no,394.0,2.0,999.0,0.0,1
53.0,blue-collar,secondary,no,,yes,no,288.0,3.0,999.0,0.0,0
46.0,self-employed,secondary,no,390.0,yes,no,208.0,2.0,999.0,0.0,0
47.0,management,tertiary,no,0.0,no,no,508.0,1.0,999.0,0.0,1
42.0,blue-collar,primary,no,92.0,no,no,86.0,2.0,999.0,0.0,0
56.0,services,secondary,no,22196.0,yes,no,189.0,1.0,999.0,0.0,0
42.0,technician,secondary,no,2.0,no,no,249.0,2.0,999.0,0.0,0
49.0,housemaid,primary,no,249.0,yes,no,450.0,1.0,999.0,0.0,0
43.0,unemployed,unknown,no,3274.0,yes,no,680.0,1.0,95.0,1.0,0
39.0,services,secondary,no,5731.0,yes,no,175.0,2.0,999.0,0.0,0
66.0,retired,primary,no,206.0,no,no,479.0,1.0,999.0,0.0,1
30.0,technician,tertiary,no,2325.0,no,no,270.0,3.0,241.0,4.0,0
38.0,management,tertiary,no,0.0,no,no,164.0,1.0,999.0,0.0,0
31.0,blue-collar,secondary,no,1664.0,yes,no,158.0,1.0,182.0,1.0,0
32.0,technician,secondary,no,3333.0,no,no,50.0,4.0,999.0,0.0,0
48.0,technician,secondary,no,7020.0,no,no,80.0,2.0,999.0,0.0,0
34.0,admin.,tertiary,no,37.0,no,no,45.0,1.0,999.0,0.0,0
28.0,student,secondary,no,28.0,no,no,220.0,2.0,999.0,0.0,0
40.0,admin.,secondary,no,1670.0,yes,no,161.0,2.0,999.0,0.0,0
36.0,entrepreneur,secondary,no,134.0,no,no,98.0,1.0,999.0,0.0,0
52.0,retired,secondary,no,603.0,no,yes,79.0,1.0,999.0,0.0,0
46.0,admin.,primary,no,276.0,yes,yes,157.0,2.0,999.0,0.0,0
25.0,technician,secondary,no,2157.0,yes,no,339.0,1.0,999.0,0.0,0
52.0,blue-collar,secondary,no,161.0,yes,no,274.0,2.0,999.0,0.0,0
40.0,blue-collar,primary,no,3658.0,yes,no,977.0,1.0,999.0,0.0,0
26.0,management,tertiary,yes,-402.0,no,yes,127.0,2.0,999.0,0.0,0
26.0,blue-collar,primary,no,3342.0,yes,no,329.0,4.0,999.0,0.0,0
35.0,self-employed,secondary,no,1732.0,no,no,1441.0,3.0,999.0,0.0,0
40.0,admin.,secondary,no,263.0,yes,no,231.0,1.0,999.0,0.0,0
31.0,management,tertiary,no,623.0,yes,no,96.0,2.0,349.0,5.0,0
32.0,admin.,secondary,no,3540.0,yes,no,213.0,1.0,178.0,1.0,0
33.0,admin.,secondary,no,95.0,yes,no,335.0,1.0,999.0,0.0,1
53.0,services,secondary,no,765.0,yes,no,959.0,3.0,174.0,7.0,1
46.0,technician,secondary,no,-824.0,yes,no,429.0,3.0,,0.0,1
28.0,management,tertiary,no,5549.0,no,no,383.0,6.0,999.0,0.0,0
31.0,blue-collar,secondary,no,191.0,yes,no,40.0,1.0,999.0,0.0,0
44.0,blue-collar,primary,no,420.0,yes,no,110.0,2.0,999.0,0.0,0
35.0,admin.,secondary,no,0.0,no,no,326.0,1.0,999.0,0.0,0
50.0,technician,unknown,no,2706.0,yes,no,179.0,3.0,999.0,0.0,0
32.0,technician,secondary,yes,4.0,yes,yes,132.0,8.0,999.0,0.0,0
51.0,admin.,secondary,no,423.0,yes,yes,95.0,1.0,999.0,0.0,0
51.0,management,tertiary,no,-892.0,yes,yes,248.0,2.0,999.0,0.0,0
31.0,blue-collar,unknown,no,-120.0,yes,no,100.0,3.0,201.0,2.0,0
41.0,admin.,secondary,no,-365.0,yes,no,226.0,10.0,999.0,0.0,0
57.0,technician,tertiary,no,27069.0,no,yes,174.0,3.0,999.0,0.0,0
34.0,management,tertiary,no,8038.0,yes,no,29.0,3.0,152.0,1.0,0
47.0,technician,secondary,no,,yes,no,176.0,2.0,999.0,0.0,0
47.0,admin.,secondary,no,1139.0,yes,no,106.0,2.0,999.0,0.0,0
36.0,self-employed,secondary,no,189.0,yes,no,136.0,1.0,120.0,1.0,0
29.0,housemaid,tertiary,no,19.0,no,no,110.0,2.0,64.0,2.0,1
39.0,technician,secondary,no,3663.0,no,no,230.0,3.0,999.0,0.0,0
53.0,blue-collar,unknown,no,0.0,no,no,140.0,7.0,999.0,0.0,0
47.0,blue-collar,secondary,yes,-614.0,yes,no,118.0,2.0,999.0,0.0,0
51.0,technician,secondary,no,2323.0,yes,yes,151.0,10.0,999.0,0.0,0
48.0,blue-collar,secondary,no,425.0,yes,no,693.0,2.0,999.0,0.0,0
32.0,technician,secondary,no,5122.0,no,no,31.0,1.0,999.0,0.0,0
36.0,management,tertiary,no,608.0,no,no,125.0,2.0,999.0,0.0,0
50.0,,primary,no,341.0,yes,yes,670.0,4.0,340.0,2.0,1
39.0,admin.,secondary,no,607.0,yes,no,454.0,2.0,364.0,3.0,1
31.0,blue-collar,secondary,no,1495.0,yes,yes,159.0,3.0,999.0,0.0,0
49.0,admin.,secondary,no,381.0,no,no,504.0,2.0,999.0,0.0,0
33.0,unemployed,secondary,no,385.0,no,no,29.0,28.0,999.0,0.0,0
26.0,management,tertiary,no,1274.0,yes,no,190.0,1.0,84.0,1.0,0
27.0,blue-collar,secondary,no,362.0,yes,no,332.0,2.0,999.0,0.0,0
51.0,blue-collar,primary,no,377.0,yes,no,143.0,4.0,272.0,1.0,0
26.0,admin.,secondary,no,802.0,no,no,77.0,1.0,2.0,2.0,0
45.0,admin.,secondary,no,194.0,no,no,517.0,4.0,999.0,0.0,0
54.0,technician,secondary,no,-315.0,no,yes,2029.0,1.0,999.0,0.0,1
49.0,technician,tertiary,no,1843.0,yes,no,269.0,1.0,999.0,0.0,0
47.0,technician,secondary,no,-9.0,no,no,457.0,2.0,999.0,0.0,0
42.0,housemaid,primary,no,83.0,no,yes,184.0,1.0,999.0,0.0,0
50.0,entrepreneur,tertiary,no,433.0,yes,no,47.0,4.0,999.0,0.0,0
37.0,admin.,secondary,no,-107.0,yes,no,158.0,2.0,999.0,0.0,0
54.0,blue-collar,primary,no,4503.0,no,no,168.0,3.0,999.0,0.0,0
40.0,services,secondary,no,51.0,yes,no,50.0,1.0,999.0,0.0,0
50.0,services,secondary,no,961.0,no,yes,757.0,4.0,999.0,0.0,0
57.0,retired,secondary,no,49.0,yes,yes,93.0,4.0,999.0,0.0,0
33.0,technician,secondary,no,3470.0,no,no,285.0,2.0,999.0,0.0,0
49.0,technician,secondary,no,-147.0,yes,no,390.0,1.0,999.0,0.0,0
35.0,services,secondary,no,0.0,yes,no,146.0,2.0,999.0,0.0,0
28.0,blue-collar,secondary,no,0.0,yes,no,386.0,1.0,999.0,0.0,0
58.0,management,tertiary,no,172.0,no,no,145.0,7.0,999.0,0.0,0
31.0,admin.,secondary,no,-407.0,no,yes,230.0,1.0,999.0,0.0,0
36.0,management,tertiary,no,649.0,no,no,237.0,2.0,91.0,1.0,0
49.0,blue-collar,primary,no,1040.0,no,no,474.0,2.0,999.0,0.0,0
30.0,unemployed,secondary,no,142.0,yes,no,350.0,4.0,999.0,0.0,0
29.0,services,secondary,no,209.0,yes,no,487.0,7.0,999.0,0.0,0
50.0,management,unknown,no,3304.0,no,no,1009.0,2.0,999.0,0.0,0
26.0,student,tertiary,no,294.0,no,no,87.0,1.0,91.0,2.0,1
27.0,housemaid,secondary,no,4848.0,yes,yes,82.0,3.0,999.0,0.0,0
32.0,blue-collar,secondary,no,1670.0,yes,no,183.0,1.0,999.0,0.0,0
62.0,,secondary,no,367.0,no,no,139.0,5.0,999.0,0.0,0
34.0,blue-collar,secondary,no,13683.0,yes,no,115.0,3.0,999.0,0.0,0
25.0,admin.,tertiary,no,1420.0,no,no,124.0,2.0,999.0,0.0,0
34.0,management,tertiary,no,340.0,yes,no,633.0,28.0,999.0,0.0,0
44.0,technician,secondary,no,1679.0,no,no,718.0,1.0,999.0,0.0,1
38.0,management,tertiary,no,1198.0,yes,no,63.0,1.0,999.0,0.0,0
57.0,admin.,secondary,no,169.0,no,no,180.0,1.0,106.0,2.0,0
36.0,self-employed,tertiary,no,506.0,no,no,47.0,1.0,120.0,1.0,0
41.0,entrepreneur,secondary,no,1249.0,yes,no,391.0,1.0,999.0,0.0,0
36.0,management,tertiary,no,678.0,no,yes,85.0,3.0,999.0,0.0,0
27.0,management,tertiary,no,212.0,yes,no,373.0,1.0,999.0,0.0,0
37.0,technician,secondary,no,23.0,no,no,289.0,2.0,999.0,0.0,0
47.0,management,tertiary,no,4402.0,no,no,805.0,1.0,190.0,1.0,1
31.0,services,primary,no,459.0,yes,no,623.0,1.0,293.0,1.0,1
39.0,self-employed,secondary,no,4722.0,yes,no,483.0,1.0,999.0,0.0,0
35.0,admin.,tertiary,no,1555.0,yes,no,26.0,2.0,999.0,0.0,0
40.0,blue-collar,secondary,no,61.0,yes,no,112.0,3.0,999.0,0.0,0
38.0,management,tertiary,no,0.0,yes,no,213.0,2.0,999.0,0.0,0
31.0,technician,secondary,no,3706.0,yes,no,129.0,1.0,999.0,0.0,0
36.0,blue-collar,primary,no,1177.0,no,no,330.0,1.0,311.0,4.0,1
53.0,management,primary,no,2096.0,no,no,104.0,1.0,999.0,0.0,0
59.0,blue-collar,primary,no,748.0,no,no,184.0,1.0,999.0,0.0,0
29.0,management,tertiary,no,3357.0,no,no,120.0,3.0,999.0,0.0,0
30.0,admin.,secondary,no,3809.0,yes,no,159.0,4.0,999.0,0.0,0
52.0,admin.,secondary,no,395.0,yes,no,391.0,3.0,999.0,0.0,0
55.0,blue-collar,secondary,no,1011.0,yes,no,112.0,2.0,999.0,0.0,0
56.0,blue-collar,primary,no,420.0,yes,no,76.0,1.0,999.0,0.0,0
32.0,admin.,secondary,no,76.0,yes,no,189.0,2.0,999.0,0.0,0
24.0,blue-collar,secondary,no,0.0,no,no,94.0,1.0,999.0,0.0,0
51.0,blue-collar,primary,no,844.0,yes,no,184.0,3.0,999.0,0.0,0
36.0,management,tertiary,no,1318.0,yes,no,100.0,2.0,999.0,0.0,0
36.0,technician,tertiary,no,167.0,yes,no,57.0,1.0,999.0,0.0,0
42.0,management,tertiary,no,2187.0,yes,no,525.0,3.0,999.0,0.0,1
49.0,admin.,secondary,no,14440.0,yes,no,60.0,1.0,999.0,0.0,0
48.0,management,secondary,no,2294.0,yes,no,251.0,11.0,999.0,0.0,0
36.0,management,secondary,no,80.0,yes,no,251.0,3.0,999.0,0.0,0
48.0,management,primary,no,2537.0,no,no,219.0,6.0,999.0,0.0,0
30.0,technician,tertiary,no,569.0,no,no,976.0,12.0,999.0,0.0,1
27.0,management,tertiary,yes,0.0,no,yes,46.0,1.0,999.0,0.0,0
38.0,entrepreneur,tertiary,no,0.0,yes,no,185.0,3.0,999.0,0.0,0
36.0,technician,secondary,yes,,no,no,587.0,2.0,999.0,0.0,1
45.0,technician,secondary,no,49.0,no,no,65.0,2.0,999.0,0.0,0
44.0,housemaid,tertiary,no,460.0,no,no,491.0,1.0,999.0,0.0,0
42.0,technician,secondary,no,613.0,yes,no,432.0,2.0,999.0,0.0,0
37.0,entrepreneur,tertiary,no,7944.0,no,no,102.0,1.0,999.0,0.0,0
48.0,blue-collar,secondary,no,1143.0,yes,no,264.0,1.0,317.0,1.0,0
57.0,retired,primary,no,-464.0,yes,no,75.0,1.0,190.0,6.0,0
44.0,services,secondary,no,1989.0,yes,yes,106.0,2.0,999.0,0.0,0
48.0,technician,secondary,no,17.0,yes,yes,81.0,1.0,999.0,0.0,0
56.0,retired,primary,no,-1.0,no,no,89.0,23.0,999.0,0.0,0
37.0,management,tertiary,no,1698.0,yes,no,95.0,2.0,999.0,0.0,0
47.0,blue-collar,secondary,no,5306.0,yes,no,322.0,1.0,999.0,0.0,0
54.0,housemaid,unknown,no,0.0,no,no,94.0,5.0,145.0,3.0,0
51.0,retired,secondary,no,1679.0,no,no,417.0,1.0,365.0,9.0,1
47.0,admin.,secondary,no,3676.0,no,no,567.0,1.0,95.0,3.0,1
25.0,management,tertiary,no,-242.0,yes,yes,600.0,4.0,332.0,4.0,1
39.0,services,secondary,no,,no,no,5.0,1.0,999.0,0.0,0
40.0,management,tertiary,no,8902.0,yes,no,464.0,5.0,999.0,0.0,0
38.0,management,tertiary,no,1704.0,no,no,222.0,1.0,999.0,0.0,0
34.0,management,tertiary,no,3050.0,yes,no,469.0,1.0,999.0,0.0,1
53.0,housemaid,primary,no,2581.0,no,no,99.0,1.0,999.0,0.0,0
32.0,services,secondary,no,162.0,yes,no,297.0,2.0,999.0,0.0,0
35.0,blue-collar,secondary,no,243.0,yes,no,41.0,3.0,999.0,0.0,0
24.0,student,secondary,no,1847.0,no,no,390.0,1.0,999.0,0.0,0
58.0,blue-collar,primary,no,0.0,yes,no,535.0,2.0,999.0,0.0,0
49.0,management,primary,no,3371.0,no,no,269.0,2.0,999.0,0.0,1
45.0,services,secondary,no,1757.0,yes,no,1010.0,3.0,326.0,1.0,0
55.0,management,tertiary,no,171.0,yes,no,73.0,6.0,999.0,0.0,0
42.0,entrepreneur,tertiary,no,157.0,yes,yes,650.0,1.0,999.0,0.0,0
28.0,admin.,secondary,no,934.0,yes,no,53.0,2.0,999.0,0.0,0
48.0,blue-collar,secondary,no,-19.0,no,yes,270.0,1.0,999.0,0.0,0
51.0,management,tertiary,yes,-55.0,yes,no,119.0,6.0,999.0,0.0,0
38.0,housemaid,primary,no,21.0,no,no,634.0,2.0,999.0,0.0,0
27.0,blue-collar,secondary,no,14.0,no,no,72.0,2.0,999.0,0.0,0
50.0,technician,secondary,no,246.0,yes,no,270.0,1.0,123.0,2.0,0
44.0,blue-collar,primary,no,887.0,yes,no,165.0,2.0,363.0,1.0,0
40.0,management,tertiary,no,51.0,no,no,164.0,2.0,999.0,0.0,0
29.0,services,secondary,no,-287.0,yes,no,196.0,1.0,999.0,0.0,0
34.0,services,secondary,no,0.0,yes,no,78.0,4.0,999.0,0.0,0
44.0,self-employed,tertiary,no,2734.0,yes,no,897.0,4.0,999.0,0.0,1
50.0,entrepreneur,tertiary,no,52.0,no,no,22.0,8.0,999.0,0.0,0
34.0,management,tertiary,no,2594.0,yes,no,161.0,3.0,999.0,0.0,0
54.0,retired,primary,no,22.0,no,no,23.0,4.0,999.0,0.0,0
34.0,technician,tertiary,no,1611.0,yes,no,490.0,2.0,999.0,0.0,0
34.0,admin.,tertiary,no,18.0,yes,yes,359.0,1.0,999.0,0.0,1
52.0,blue-collar,primary,no,1331.0,yes,no,213.0,2.0,999.0,0.0,0
60.0,,unknown,no,,no,no,122.0,1.0,,0.0,0
39.0,management,secondary,no,,yes,no,587.0,4.0,999.0,0.0,0
58.0,retired,primary,no,5092.0,no,no,199.0,6.0,999.0,0.0,0
41.0,technician,secondary,no,52.0,no,no,261.0,2.0,999.0,0.0,0
48.0,technician,secondary,no,10655.0,no,no,5.0,3.0,999.0,0.0,0
58.0,management,tertiary,no,1831.0,no,no,1531.0,1.0,999.0,0.0,0
40.0,self-employed,primary,no,92.0,yes,no,92.0,1.0,999.0,0.0,0
48.0,management,tertiary,no,586.0,yes,yes,179.0,2.0,999.0,0.0,0
52.0,blue-collar,primary,no,1758.0,yes,no,41.0,1.0,999.0,0.0,0
50.0,self-employed,secondary,no,2061.0,yes,yes,197.0,2.0,244.0,3.0,0
25.0,technician,secondary,no,959.0,no,no,144.0,5.0,999.0,0.0,0
54.0,retired,primary,no,208.0,no,no,255.0,1.0,999.0,0.0,0
34.0,services,secondary,no,-315.0,yes,no,56.0,2.0,999.0,0.0,0
48.0,management,tertiary,yes,-13.0,yes,no,20.0,6.0,291.0,2.0,0
37.0,admin.,tertiary,no,801.0,no,no,331.0,7.0,999.0,0.0,0
66.0,retired,tertiary,no,1948.0,no,no,216.0,1.0,91.0,4.0,1
32.0,management,tertiary,no,751.0,yes,no,64.0,1.0,999.0,0.0,0
45.0,blue-collar,secondary,no,784.0,yes,yes,34.0,1.0,999.0,0.0,0
43.0,blue-collar,secondary,no,24.0,no,no,68.0,1.0,363.0,1.0,0
41.0,management,tertiary,no,72.0,yes,no,764.0,3.0,999.0,0.0,0
40.0,technician,tertiary,no,,yes,no,64.0,1.0,999.0,0.0,0
44.0,services,secondary,no,1378.0,yes,no,257.0,2.0,999.0,0.0,0
43.0,blue-collar,primary,no,188.0,yes,no,58.0,3.0,347.0,5.0,0
30.0,,tertiary,no,6836.0,no,no,30.0,3.0,999.0,0.0,0
32.0,services,secondary,no,61.0,yes,no,529.0,5.0,999.0,0.0,0
57.0,admin.,secondary,no,-967.0,yes,no,8.0,7.0,999.0,0.0,0
31.0,blue-collar,tertiary,no,462.0,yes,yes,147.0,1.0,999.0,0.0,0
49.0,,secondary,no,0.0,no,no,173.0,2.0,999.0,0.0,0
31.0,admin.,secondary,no,5527.0,yes,no,132.0,1.0,999.0,0.0,0
41.0,admin.,tertiary,no,1287.0,no,no,286.0,1.0,999.0,0.0,0
44.0,management,tertiary,no,17361.0,no,no,476.0,1.0,999.0,0.0,0
54.0,entrepreneur,unknown,no,1956.0,no,no,221.0,5.0,999.0,0.0,0
37.0,blue-collar,secondary,no,0.0,yes,no,146.0,4.0,999.0,0.0,1
34.0,management,secondary,no,-294.0,yes,no,532.0,2.0,999.0,0.0,0
43.0,technician,secondary,no,275.0,no,no,69.0,6.0,999.0,0.0,0
44.0,management,tertiary,no,724.0,yes,no,157.0,2.0,172.0,1.0,0
44.0,services,secondary,no,27.0,no,no,485.0,1.0,999.0,0.0,0
53.0,admin.,secondary,no,26.0,yes,no,56.0,1.0,359.0,1.0,0
36.0,technician,secondary,no,191.0,no,no,69.0,1.0,999.0,0.0,0
58.0,technician,secondary,no,-123.0,no,no,131.0,2.0,999.0,0.0,0
26.0,student,secondary,no,-147.0,no,no,95.0,2.0,999.0,0.0,0
34.0,technician,secondary,no,179.0,no,no,294.0,3.0,999.0,0.0,0
55.0,blue-collar,primary,no,1086.0,yes,no,146.0,1.0,272.0,2.0,0
55.0,blue-collar,secondary,no,471.0,yes,no,58.0,2.0,999.0,0.0,0
34.0,entrepreneur,tertiary,no,105.0,yes,no,249.0,2.0,999.0,0.0,0
41.0,entrepreneur,secondary,no,1588.0,yes,yes,10.0,8.0,999.0,0.0,0
38.0,housemaid,secondary,no,70.0,no,no,255.0,3.0,148.0,1.0,1
28.0,blue-collar,secondary,no,2700.0,no,no,337.0,4.0,999.0,0.0,0
41.0,technician,secondary,no,1602.0,yes,no,142.0,1.0,999.0,0.0,0
30.0,admin.,tertiary,no,0.0,yes,no,209.0,2.0,999.0,0.0,0
